자치구/위도/경도
송파구/37.5102961/127.1016889
송파구/37.51033621/127.0752202
송파구/37.5107362/127.0749735
송파구/37.51098676/127.1023416
송파구/37.51100854/127.0776772
송파구/37.5111618/127.1250305
송파구/37.51186752/127.1180725
송파구/37.51199147/127.1038976
송파구/37.51214464/127.107707
송파구/37.5123021/127.1048257
송파구/37.512634/127.1054319
송파구/37.51272115/127.1149615
송파구/37.51296747/127.1233293
송파구/37.51302921/127.086803
송파구/37.51307297/127.1102829
송파구/37.51314037/127.1064672
송파구/37.5134595/127.1071377
송파구/37.51383838/127.0821215
송파구/37.51455688/127.1139832
송파구/37.51645519/127.1123525
송파구/37.51946892/127.107228
송파구/37.51992798/127.1098328
송파구/37.53233337/127.1121292
송파구/37.53443488/127.1121329
송파구/37.53605522/127.1214696
송파구/37.53728099/127.121315
송파구/37.53825378/127.1219635
송파구/37.53941464/127.1201892
송파구/37.46930028/127.1260623
송파구/37.4699123/127.1255562
송파구/37.47431183/127.1424255
송파구/37.47451401/127.1387177
송파구/37.47543/127.1421
송파구/37.4755/127.14112
송파구/37.47609711/127.1375122
송파구/37.47726059/127.1415176
송파구/37.47734451/127.1371002
송파구/37.477498/127.142812
송파구/37.47898923/127.1297939
송파구/37.47916417/127.1474178
송파구/37.47971725/127.1352692
송파구/37.47990378/127.1342531
송파구/37.48001257/127.1268428
송파구/37.48036373/127.1257734
송파구/37.48045731/127.1378403
송파구/37.480791/127.1431
송파구/37.48089981/127.1283798
송파구/37.48093318/127.1330235
송파구/37.48103213/127.127622
송파구/37.48126984/127.1446762
송파구/37.48138628/127.1275763
송파구/37.48143741/127.1475037
송파구/37.48156357/127.141983
송파구/37.48194236/127.1287574
송파구/37.48250489/127.1293774
송파구/37.48350859/127.1285664
송파구/37.48431396/127.1296082
송파구/37.48451614/127.1307449
송파구/37.48472054/127.1281791
송파구/37.48536301/127.1321793
송파구/37.48579788/127.1293411
송파구/37.48626847/127.1133972
송파구/37.48654556/127.1229935
송파구/37.48667887/127.1243972
송파구/37.48680944/127.1149935
송파구/37.48709566/127.1253493
송파구/37.48728943/127.1286163
송파구/37.48730087/127.1231232
송파구/37.48738002/127.1225322
송파구/37.4874115/127.1266403
송파구/37.48743508/127.1312965
송파구/37.48766708/127.1243134
송파구/37.48793108/127.1182304
송파구/37.48802092/127.122808
송파구/37.488039/127.124815
송파구/37.48812681/127.1353298
송파구/37.4885788/127.1224442
송파구/37.488733/127.120777
송파구/37.48876572/127.1273422
송파구/37.48892188/127.1249632
송파구/37.48896027/127.1237564
송파구/37.48897171/127.1256027
송파구/37.48950421/127.1349553
송파구/37.48954391/127.1261292
송파구/37.48959281/127.1449142
송파구/37.48960071/127.1100094
송파구/37.48971558/127.1334076
송파구/37.48974991/127.1428757
송파구/37.48978806/127.1243362
송파구/37.48991013/127.1211929
송파구/37.49003454/127.1275245
송파구/37.49005376/127.1243316
송파구/37.49014282/127.122467
송파구/37.49018598/127.1483911
송파구/37.49022293/127.1339874
송파구/37.4906566/127.115307
송파구/37.490705/127.1259101
송파구/37.49075699/127.1569214
송파구/37.49080658/127.1491394
송파구/37.49090279/127.1472245
송파구/37.49110472/127.1435083
송파구/37.491117/127.158031
송파구/37.491129/127.116895
송파구/37.49116/127.148508
송파구/37.49127609/127.1479864
송파구/37.49128142/127.1475285
송파구/37.49148376/127.1250837
송파구/37.4916153/127.1583557
송파구/37.49176917/127.1473591
송파구/37.49176952/127.1188972
송파구/37.49183655/127.1482162
송파구/37.49186929/127.1554739
송파구/37.49200821/127.1564407
송파구/37.49206924/127.1503448
송파구/37.49210096/127.1458136
송파구/37.49213642/127.1485687
송파구/37.49223833/127.1492464
송파구/37.49224091/127.1442413
송파구/37.4922738/127.1449013
송파구/37.49239095/127.1262082
송파구/37.49244328/127.1582307
송파구/37.49254227/127.131073
송파구/37.49254638/127.1459569
송파구/37.492589/127.144139
송파구/37.49263/127.1230164
송파구/37.49277042/127.1551747
송파구/37.49279785/127.1353989
송파구/37.49280157/127.1534748
송파구/37.4928627/127.1570587
송파구/37.49287949/127.1427069
송파구/37.49309158/127.1545105
송파구/37.49312659/127.1416924
송파구/37.49316536/127.1276827
송파구/37.49320602/127.1551132
송파구/37.49320779/127.1268982
송파구/37.49330236/127.1255515
송파구/37.49336374/127.1559927
송파구/37.49338996/127.1533153
송파구/37.49339294/127.142189
송파구/37.53538895/127.1137085
송파구/37.49345398/127.1462479
송파구/37.49347871/127.1473978
송파구/37.49349/127.134441
송파구/37.49353087/127.137136
송파구/37.49358946/127.1577218
송파구/37.49366168/127.1554401
송파구/37.49369288/127.1221674
송파구/37.49375916/127.1570358
송파구/37.49379754/127.1190436
송파구/37.49389188/127.1454103
송파구/37.4939024/127.1367492
송파구/37.49407377/127.1261244
송파구/37.49411006/127.1440922
송파구/37.51052324/127.1017655
송파구/37.49411774/127.14151
송파구/37.49419979/127.1549912
송파구/37.49426842/127.1538889
송파구/37.494286/127.153263
송파구/37.49450456/127.1472433
송파구/37.49459457/127.1563187
송파구/37.49465957/127.1575046
송파구/37.49485016/127.1174698
송파구/37.49487272/127.1313363
송파구/37.49498367/127.1241989
송파구/37.4950676/127.1556854
송파구/37.49508376/127.1345027
송파구/37.49517441/127.1214294
송파구/37.49522018/127.1259995
송파구/37.4952507/127.1554184
송파구/37.49532986/127.125422
송파구/37.4954071/127.1346283
송파구/37.49549866/127.119339
송파구/37.49565887/127.1247101
송파구/37.50827789/127.1182632
송파구/37.49578857/127.1206512
송파구/37.4958285/127.1508668
송파구/37.49587301/127.1345552
송파구/37.4960755/127.1448608
송파구/37.49610486/127.1259264
송파구/37.49611664/127.1185684
송파구/37.49619293/127.149559
송파구/37.4962616/127.1556549
송파구/37.49627529/127.1364661
송파구/37.49632284/127.148958
송파구/37.49656824/127.134781
송파구/37.49658248/127.1268175
송파구/37.49669266/127.1522217
송파구/37.49675781/127.1407423
송파구/37.49677277/127.1539536
송파구/37.49691772/127.1530228
송파구/37.49709824/127.1314425
송파구/37.49710083/127.1498032
송파구/37.49711164/127.1554795
송파구/37.4971604/127.1283147
송파구/37.49735195/127.1452875
송파구/37.49735511/127.1268034
송파구/37.49740982/127.1410751
송파구/37.49743513/127.1205207
송파구/37.49747832/127.1513851
송파구/37.49749737/127.1259893
송파구/37.49755437/127.150339
송파구/37.49756514/127.152965
송파구/37.49762965/127.0975093
송파구/37.49773026/127.1343613
송파구/37.49778748/127.1462708
송파구/37.49785993/127.1485115
송파구/37.50381088/127.1028137
송파구/37.49786758/127.0988159
송파구/37.4978714/127.1518707
송파구/37.49787722/127.1440637
송파구/37.4978981/127.1480103
송파구/37.49798584/127.1556015
송파구/37.49803162/127.1496658
송파구/37.49812888/127.1469765
송파구/37.49817925/127.126198
송파구/37.498242/127.116994
송파구/37.49829865/127.1006317
송파구/37.49833679/127.1489487
송파구/37.49835/127.0945326
송파구/37.49840607/127.1438703
송파구/37.49843849/127.1445948
송파구/37.4985199/127.1535797
송파구/37.49852371/127.1512604
송파구/37.49854053/127.1526179
송파구/37.49856245/127.1420181
송파구/37.49858856/127.1503601
송파구/37.49902851/127.1443219
송파구/37.49903389/127.1548146
송파구/37.49904981/127.1464095
송파구/37.49908649/127.0924599
송파구/37.50273514/127.1026459
송파구/37.4991188/127.1491165
송파구/37.49917984/127.1025543
송파구/37.49921036/127.1178055
송파구/37.49926376/127.1037674
송파구/37.49931335/127.0929794
송파구/37.49933624/127.0988312
송파구/37.49938965/127.0966263
송파구/37.4993958/127.152748
송파구/37.49949858/127.1374892
송파구/37.49952316/127.1522675
송파구/37.49953609/127.1008879
송파구/37.49962463/127.0974627
송파구/37.49962958/127.1222729
송파구/37.49981308/127.1386719
송파구/37.5014267/127.1023102
송파구/37.49982/127.153345
송파구/37.49984627/127.1126532
송파구/37.49986479/127.1480148
송파구/37.49990451/127.0910453
송파구/37.49992752/127.1540222
송파구/37.49998093/127.0920029
송파구/37.50005307/127.0962326
송파구/37.50005348/127.1508636
송파구/37.50007629/127.105278
송파구/37.50013733/127.0928421
송파구/37.50022888/127.1530685
송파구/37.50025177/127.1498947
송파구/37.500262/127.118046
송파구/37.500282/127.096859
송파구/37.50028307/127.0893832
송파구/37.50031975/127.1073936
송파구/37.50033188/127.1020737
송파구/37.50033569/127.1160965
송파구/37.50033716/127.1002185
송파구/37.50044614/127.1128647
송파구/37.50050354/127.1540909
송파구/37.50051579/127.0987834
송파구/37.50052704/127.1442651
송파구/37.50066376/127.1286316
송파구/37.50069809/127.1122742
송파구/37.52802277/127.1175919
송파구/37.50071423/127.0934643
송파구/37.50082764/127.1378093
송파구/37.50084686/127.0901031
송파구/37.50087234/127.0948554
송파구/37.50095367/127.1006012
송파구/37.50095376/127.1485868
송파구/37.50095522/127.1095789
송파구/37.52534/127.1061
송파구/37.50098801/127.0882034
송파구/37.50101852/127.1494904
송파구/37.50104523/127.1407547
송파구/37.50107193/127.1086349
송파구/37.501074/127.086644
송파구/37.50116348/127.1280136
송파구/37.50117111/127.1047211
송파구/37.50117493/127.1323929
송파구/37.5247/127.114859
송파구/37.501194/127.147049
송파구/37.50119838/127.1540361
송파구/37.5013466/127.1067128
송파구/37.50139752/127.1123769
송파구/37.50149188/127.1014693
송파구/37.50149637/127.1355125
송파구/37.501505/127.1059
송파구/37.50150681/127.1099396
송파구/37.50154877/127.083519
송파구/37.50159833/127.1485902
송파구/37.50162506/127.0974655
송파구/37.50164032/127.0987473
송파구/37.50167983/127.1404766
송파구/37.50170135/127.1500092
송파구/37.50174438/127.1431839
송파구/37.50174713/127.1117935
송파구/37.50179334/127.0938638
송파구/37.50184666/127.1029779
송파구/37.5018959/127.090538
송파구/37.50193405/127.0951996
송파구/37.50197841/127.1362177
송파구/37.51480484/127.1053925
송파구/37.50202436/127.1478989
송파구/37.50203245/127.1254557
송파구/37.5021055/127.1159968
송파구/37.50212479/127.0868912
송파구/37.50214386/127.0820313
송파구/37.50221404/127.0853769
송파구/37.50221464/127.1326683
송파구/37.50222423/127.0998416
송파구/37.50222778/127.144165
송파구/37.50228119/127.108345
송파구/37.5134201/127.1013947
송파구/37.50233529/127.1445951
송파구/37.50234222/127.1124802
송파구/37.50234581/127.1141895
송파구/37.50235367/127.1060104
송파구/37.5023603/127.1331477
송파구/37.50239358/127.1454535
송파구/37.50252551/127.1009497
송파구/37.50256348/127.1413956
송파구/37.51258087/127.0851974
송파구/37.50264538/127.0908695
송파구/37.50265884/127.085434
송파구/37.50266242/127.0889531
송파구/37.50279236/127.1101379
송파구/37.50283504/127.1086932
송파구/37.50284576/127.0976715
송파구/37.50284704/127.087511
송파구/37.5028637/127.1231612
송파구/37.502905/127.111617
송파구/37.50293607/127.115591
송파구/37.5029683/127.1135188
송파구/37.50298736/127.1330245
송파구/37.50298747/127.095493
송파구/37.503093/127.114326
송파구/37.50313382/127.1352475
송파구/37.50314331/127.0905228
송파구/37.50325807/127.0759842
송파구/37.51099014/127.1019897
송파구/37.50327227/127.0754865
송파구/37.50328445/127.0965424
송파구/37.50334167/127.0843353
송파구/37.50335693/127.1253433
송파구/37.50335725/127.1051722
송파구/37.50336074/127.0987963
송파구/37.50353793/127.1448029
송파구/37.50355592/127.1101031
송파구/37.50355911/127.0737839
송파구/37.50356293/127.0801773
송파구/37.50359726/127.1421127
송파구/37.50362238/127.0941073
송파구/37.50367776/127.0954585
송파구/37.50371552/127.1372528
송파구/37.50374012/127.0883051
송파구/37.50374629/127.1407032
송파구/37.50377655/127.0740738
송파구/37.51023938/127.078862
송파구/37.50382614/127.1330032
송파구/37.50388002/127.111125
송파구/37.50391412/127.1000508
송파구/37.50393105/127.0914969
송파구/37.50395109/127.0821496
송파구/37.50404739/127.1134338
송파구/37.50404948/127.0768551
송파구/37.5040545/127.1060085
송파구/37.50410738/127.0788522
송파구/37.50415802/127.134903
송파구/37.50421143/127.1074142
송파구/37.50427246/127.108696
송파구/37.50430052/127.1101425
송파구/37.50430932/127.1004832
송파구/37.50432968/127.0965424
송파구/37.50440598/127.1125259
송파구/37.5097847/127.0977173
송파구/37.50440985/127.1118143
송파구/37.5044136/127.0805817
송파구/37.504438/127.109722
송파구/37.50447845/127.1038589
송파구/37.50453783/127.0931278
송파구/37.50455836/127.0987822
송파구/37.50458012/127.1380674
송파구/37.50460052/127.0890198
송파구/37.50463867/127.1145401
송파구/37.50466938/127.08502
송파구/37.50474167/127.0976868
송파구/37.50476903/127.0778018
송파구/37.504823/127.095664
송파구/37.50493622/127.0830917
송파구/37.50497818/127.1301727
송파구/37.50500814/127.08784
송파구/37.50501251/127.0900879
송파구/37.50502585/127.0998186
송파구/37.50502777/127.091507
송파구/37.50718307/127.1177597
송파구/37.50503035/127.1172744
송파구/37.50512442/127.0776236
송파구/37.50514221/127.1024551
송파구/37.50531397/127.0933785
송파구/37.50536745/127.1049455
송파구/37.50539742/127.081091
송파구/37.50547791/127.0891647
송파구/37.505538/127.101386
송파구/37.50622308/127.1210326
송파구/37.5055542/127.0833206
송파구/37.50555801/127.110527
송파구/37.50557923/127.1026327
송파구/37.50564317/127.1122974
송파구/37.5057106/127.0947647
송파구/37.50577531/127.1302917
송파구/37.50579107/127.11184
송파구/37.50579834/127.1096649
송파구/37.50582123/127.1113205
송파구/37.50590515/127.1329041
송파구/37.50593621/127.1072858
송파구/37.50466156/127.1351776
송파구/37.50598874/127.1058795
송파구/37.506063/127.091871
송파구/37.50608063/127.0987549
송파구/37.50616074/127.0847626
송파구/37.5061743/127.1133667
송파구/37.5062294/127.0938568
송파구/37.50623246/127.0887984
송파구/37.50633621/127.1052856
송파구/37.50633621/127.1163254
송파구/37.5063591/127.0909882
송파구/37.50638765/127.0855031
송파구/37.50646973/127.1222916
송파구/37.50653734/127.1123147
송파구/37.50658907/127.1128608
송파구/37.50680161/127.0814209
송파구/37.50683571/127.1330446
송파구/37.50683708/127.092626
송파구/37.50685501/127.0894318
송파구/37.50686771/127.1036505
송파구/37.50688473/127.1134123
송파구/37.50696182/127.106308
송파구/37.50221252/127.1404114
송파구/37.50696564/127.1081924
송파구/37.50696638/127.1203329
송파구/37.50696674/127.1017754
송파구/37.50697708/127.1028748
송파구/37.50705719/127.0819702
송파구/37.50712397/127.1168274
송파구/37.507152/127.082524
송파구/37.50719158/127.134859
송파구/37.50051117/127.1368332
송파구/37.50722122/127.1287689
송파구/37.507251/127.114384
송파구/37.50730515/127.0808945
송파구/37.50733185/127.1046829
송파구/37.50743682/127.0860343
송파구/37.50756073/127.1158981
송파구/37.507622/127.12356
송파구/37.50765228/127.1213455
송파구/37.50766414/127.1110314
송파구/37.50768798/127.0865266
송파구/37.507697/127.087775
송파구/37.50774765/127.0818176
송파구/37.49978638/127.0892487
송파구/37.50776672/127.0847855
송파구/37.50780803/127.1319041
송파구/37.50782394/127.1208267
송파구/37.50795746/127.1194077
송파구/37.508024/127.105186
송파구/37.50813745/127.1149201
송파구/37.50816345/127.1071625
송파구/37.50820541/127.0797501
송파구/37.50834815/127.0811696
송파구/37.50835866/127.1094033
송파구/37.508526/127.134181
송파구/37.50852966/127.1122513
송파구/37.508538/127.082119
송파구/37.50860214/127.1084595
송파구/37.50862503/127.0870743
송파구/37.50881219/127.1221656
송파구/37.50881273/127.1306101
송파구/37.50882339/127.1297836
송파구/37.50887937/127.1187029
송파구/37.50888665/127.073928
송파구/37.50901794/127.1108704
송파구/37.50907381/127.0840838
송파구/37.50907898/127.1158066
송파구/37.50908661/127.105987
송파구/37.50927904/127.1074448
송파구/37.50931808/127.0805647
송파구/37.50939133/127.0741864
송파구/37.50942106/127.1127477
송파구/37.50943756/127.1101074
송파구/37.50956345/127.1076508
송파구/37.50959015/127.1248627
송파구/37.50964355/127.0822678
송파구/37.50964355/127.1275787
송파구/37.50980097/127.1186555
송파구/37.509871/127.130932
송파구/37.5098877/127.0838776
송파구/37.50994492/127.1251984
송파구/37.51003265/127.114418
송파구/37.510075/127.126499
송파구/37.51012039/127.0710907
송파구/37.51012395/127.1175553
송파구/37.51015854/127.1089172
송파구/37.49750137/127.1194839
송파구/37.51023865/127.111145
송파구/37.51042953/127.1151374
송파구/37.51055809/127.1204238
송파구/37.5106066/127.1167343
송파구/37.5106303/127.0735525
송파구/37.51069641/127.1079254
송파구/37.51071183/127.0815816
송파구/37.51078033/127.1220169
송파구/37.51078178/127.0829582
송파구/37.51079198/127.0856767
송파구/37.510843/127.12479
송파구/37.51092529/127.1194229
송파구/37.51103592/127.109169
송파구/37.49576989/127.1207984
송파구/37.51109193/127.1119567
송파구/37.51121276/127.1151855
송파구/37.5112833/127.1195899
송파구/37.511295/127.123441
송파구/37.51133728/127.079071
송파구/37.51147461/127.1256104
송파구/37.51155472/127.0822144
송파구/37.51156616/127.110527
송파구/37.51163259/127.1267646
송파구/37.51169468/127.1242371
송파구/37.51175787/127.1175338
송파구/37.51179123/127.1225357
송파구/37.51185226/127.116066
송파구/37.51195145/127.0923309
송파구/37.51198959/127.0927658
송파구/37.51205605/127.121316
송파구/37.51225571/127.1173244
송파구/37.51231524/127.1122609
송파구/37.51245824/127.1202982
송파구/37.51257324/127.1235428
송파구/37.51275635/127.1170502
송파구/37.51291551/127.1187786
송파구/37.51300049/127.106163
송파구/37.51301956/127.115181
송파구/37.51303806/127.1193699
송파구/37.51332092/127.1067352
송파구/37.5133501/127.1122224
송파구/37.513365/127.113337
송파구/37.51377732/127.1103541
송파구/37.513787/127.116718
송파구/37.51396942/127.1108475
송파구/37.51411714/127.1116345
송파구/37.51436017/127.1122809
송파구/37.51440048/127.0914078
송파구/37.51442665/127.119197
송파구/37.514479/127.110459
송파구/37.51471512/127.1091913
송파구/37.5147171/127.116806
송파구/37.51476068/127.1184592
송파구/37.51490021/127.1179428
송파구/37.51530108/127.1339884
송파구/37.5153265/127.1390197
송파구/37.51538289/127.1128946
송파구/37.51538714/127.1109474
송파구/37.51574077/127.1088206
송파구/37.51609831/127.114497
송파구/37.51629257/127.079483
송파구/37.51648331/127.1049576
